text,label
"me sinto insultado, mas saio com ele mesmo assim",2
"Tenho a sensação de que em breve se tornará um livro pesado e bastante confuso, que ninguém vai querer ler, mas acho que significará muito para mim",0
passo inúmeras horas no computador e sinto que o processamento da imagem é tão importante quanto a tomada inicial da fotografia,1
"estou me sentindo inteligente, vejo algo assim e percebo",1
eu ligo para alguém e sinto que preciso conversar pelo menos alguns minutos para não ser rude,2
"fico maravilhado com as maravilhas da vida, isso aconteceu há um tempo, mas estou me sentindo sentimental esta semana",0
"sinto a dor, mas com o apoio da minha família e amigos, certifique-se de que nenhum pensamento negativo me tome conta",1
"eu sei que vou me sentir bastante melancólico neste fim de semana, pois será nosso último período de relaxamento dentro daquelas quatro paredes antes de uma semana trabalhando nas malas e, eventualmente, nos mudando",0
eu me sinto tranquilo agora,1
saí triunfante por ter aceitado o desafio e economizado dinheiro,1
tenho certeza de que esta será uma noite inesquecível,1
"estive fora até uma reunião social, então me sinto um pouco tonto hoje",0
"eu digo que estou me sentindo generoso, então tenho três vencedores, lisa laurie e teresa",1
comecei a explicar quais eram meus maiores problemas: reprimir meus sentimentos e depois despejar todos esses problemas em uma pessoa e minha busca egoísta pela felicidade quando senti que todos ao meu redor haviam encontrado sua felicidade,2
sinto tanto frio aqui,2
"sinto-me muito sortudo por ter podido visitar, foi definitivamente uma parte inesquecível da nossa viagem",1
tive uma epifania de que deveria me sentir orgulhoso de mim mesmo img src http expansiveperspective,1
"eu estava grávida de Emily e, portanto, sempre me sentia exausta, não era tão difícil dormir quando Walter dormia, se eu precisasse de um descanso extra",0
estou com dor de cabeça e choro,0
eu costumava sentir pena de algumas pessoas que sentiam necessidade de fingir,0
posso dizer que isso está acontecendo na parte oriental do país e que me sinto bastante seguro aqui,1
eu choro quando penso na devastação total que minha mãe sentirá ao perder seu amado companheiro de anos,1
eu precisava de algo para dar à Katy e ao Danny e é claro que eles perseguem meu blog e é claro que eu não poderia deixar a Erica se sentindo mal amada,0
sinto-me um pouco menos sobrecarregado com as coisas que pairam sobre minha cabeça,0
"Tenho a sensação de que ela será igual à mãe, teimosa e obstinada, cheia de atrevimento tx",2
só tenho a estranha sensação de que não havia nada de inocente no que eles eram tipo de script texto javascript src http parceiro,1
"eu queria estar aqui e parece que o sentimento é mútuo, o clube fez questão de me manter",1
estou arruinando o sentimento dela e fiquei perturbado por href http membres,0
eu me sinto totalmente devastado,0
"sugeri cinzas e azuis com tons quentes, pois a sala está voltada para o norte e pode parecer bastante fria e plana",2
"eu simplesmente sinto um forte desejo de saber mais sobre meu nome, pelo amor dos alferes",1
"eu me sinto idiota dizendo que a mamãe só precisa pagar essa conta, ligue para um cara sobre o trailer e pinte os quartos para ser mais neutro",0
"sento-me no meio da plataforma ferroviária mais fedorenta, mais lotada, mais barulhenta ou do mercado de peixe e começo a ler ainda vou me sentir como se estivesse no lugar mais agradável de todos os tempos",1
eu também me sinto esgotado,0
Lamento saber que o procedimento de avaliação realizado pela atoshealthcare deixou você se sentindo humilhado e mal representado,0
eu simplesmente odeio a sensação de estar infeliz,0
"Vou apenas parafrasear, falei sobre não ser capaz de confiar em ninguém e ser magoado, sentir-me rejeitado, etc.",0
"eu sei que criamos nosso próprio destino, mas você já se sentiu ressentido pela forma como sua vida acabou?",2
"eu realmente espero que eu me sinta tão isolado agora e além de me sentir sobrecarregado, confuso, solitário, estressado e nervoso, é realmente difícil no momento",0
estou me sentindo muito generoso hoje e normalmente quando me sinto assim farei algum tipo de sorteio ou concurso,1
"sinto muito, mas esta foi a única maneira que sinto que esses problemas podem ser resolvidos",1
tenho a sensação de que haverá muito futebol assistindo e que nos deliciaremos com muitas comidas deliciosas neste fim de semana,1
"estou pensando que muitas das tecnologias e ideias expressas neste filme parecerão banais ou antiquadas um dia ou talvez eles se sintam assim agora, mas o cuidado e os florescimentos artísticos em cada minuto deste filme nunca sairão de moda",1
eu disse a ele que era uma boa bebida e o fiz se sentir talentoso como bartender,1
"eu queria usar garfos kx mais antigos com freios a disco, mas não estava me sentindo aventureiro o suficiente para tentar descobrir uma haste e diminuir a altura off-road",1
sinto que sou o mais popular no momento,1
"eu quero fazer tudo, mas não consigo deixar de me sentir ganancioso",2
também adicionei links para outros blogs que considero realmente maravilhosos,1
"eu dei a eles uma coisinha do meu estoque do paypal e se alguém por aí se sente tão fortemente em apoiar o Linux quanto eu, este é um método barato e fácil",1
me sinto frustrado e não consigo ver uma maneira de salvá-lo,2
eu sinto que tia é importante para a história,1
"eu ando por essas tentações, sinto nojo",2
eu me sinto muito ganancioso dizendo isso,2
quando ouvi a notícia da morte do meu pai já era noite e fiquei sozinho a noite toda no meu quarto tentando lembrar o rosto do meu pai,0
"eu não senti nada além de pensamentos casuais como ele é um idiota ou uau, ela é psicopata",1
"estou me sentindo aventureiro, compro frango com limão melhor da Philips",1
eu me sinto punido pelos meus pais,0
"fiz uma descoberta chocante que me fez sentir incrivelmente idiota e que, claro, sinto necessidade de compartilhar",0
"lembro-me de usar o vestido e me sentir fabulosa, com uma aparência fabulosa, anunciando minhas boas notícias para muitos amigos enquanto usava aquele vestido",1
"eu magoei seus sentimentos ou irritei você com meu último discurso, sinto muito",2
"estou animado por ter tido a chance de fugir e agora estou me sentindo muito mais grato pelo que eu pensava ser apenas uma vida normal, mas percebo que com uma lente diferente para olhar, é muito bom, com muito a agradecer por cada um e todos os dias",1
eu me sinto tão estúpido porque sinto que não entendo as respostas dele para mim,0
sinto que tive bastante sucesso,1
eu estava me sentindo extremamente péssimo fisicamente esta manhã,0
"eu simplesmente odeio me sentir excluída e quero ser uma criança legal, embora odeie as crianças legais",1
sinto ainda mais fortemente agora que esta pode ser uma ferramenta valiosa na sala de aula,1
também aprendi que quando me sinto apaixonado pelo que escrevo posso ser muito bom nisso,1
sinto-me ainda mais perturbado com isso do que com o que aconteceu antes de eu dormir,0
"eu não precisava mais andar pelos becos dos guetos lentamente gentrificados da minha cidade para encontrar um artista com um top de muffin que tirava fotos nuas para me fazer sentir que meu corpo era aceitável e, infelizmente, não único",1
tenho a sensação de que isso é falso,0
fico furioso toda vez que o Natal se aproxima,2
"eu me sinto um pouco enjoado e, infelizmente para nós, você gosta de cantar todas as palavras inadequadas para o glamouroso da Fergie",1
"Eu sinto que se você adora coisinhas fofas e seu orçamento permitir e você comprar isso, você não se arrependerá de ter comprado, pois é muito fofo",1
deito na cama ou é um caixão parece mais um caixão não é de todo desagradável apenas muito imóvel juntei as pernas e cruzei as mãos tento não chorar afundo na esperança de uma picada uma cutucada um tubo de líquido uma agulha de,0
Uma vez me disseram que embora a ciência explique como a religião explica o porquê e sinto que esta é a verdadeira razão pela qual o design inteligente não é e não deve ser aceito como uma teoria científica com base no fato de não explicar realmente como algo funciona ou como algo foi criado,1
agora sinto que a comida deve ser apreciada e não abusada,0
me sinto bem postado em um href http playhousecomm,1
já me sinto mais gracioso,1
me sinto muito agitado durante o discurso,2
"quero dizer, é um bom nível em seus próprios termos, mas tudo antes foi tão bem pensado e executado que fazer constantes quebra-cabeças de espelho e finalizá-lo com uma batalha de chefe final de merda fez com que o último nível parecesse apressado em comparação, embora o último chefe seja ruim não importa como você o corta",2
Fico feliz em informar que não senti aquela vontade irada de bater na Olivia hoje do jeito que senti antes,2
estou me sentindo um pouco frustrado comigo mesmo esta noite,2
"eu estava me sentindo muito mal-humorado neste momento, mas por alguma razão ver esta flor me deixou muito feliz",2
"ainda aderi a isso até certo ponto, sinto que há uma linha tênue",1
"sempre senti que poderia fazer qualquer coisa, mas agora me sinto tão destemido",1
"Eu também sei que em certos dias, quando me sinto péssimo, é só porque não trouxe cigarros suficientes",0
eu estava com tanto medo de me sentir estúpido ou pouco inteligente ou porque eu sentia que não era inteligente o suficiente,0
estou começando a sentir que estou sofrendo de fadiga,0
tenho um grupo criativo de amigos ao qual posso recorrer quando estou me sentindo criativo,1
sou extremamente sortudo e não trabalho tanto porque sinto uma sensação de obrigação frustrada que é ressentida,2
"posso escrever um livro de memórias, mas sinto que preciso viver mais antes de me qualificar para ter algo útil a dizer",1
baixo a cabeça e me sinto ainda mais envergonhado de reclamar de coisas tão insignificantes na minha vida quando os outros estão tendo dificuldade em sobreviver minuto a minuto do dia,0
eu disse que aqueles que se sentem insatisfeitos com a forma como Uhuru dirige seu governo deveriam esperar pelas eleições,0
estou começando a me sentir corajoso e seguro o suficiente para colocar isso em palavras,1
"nem sempre me sinto inteligente, às vezes sinto preguiça e quero fazer outra coisa que pareça mais fácil",1
estou me sentindo um pouco mal-humorado hoje com a provocação do tempo ruim que recebemos no fim de semana,2
"o que eu podia fazer era me sentir grato por sua batalha ter terminado, grato por ela estar agora em um lugar de serenidade",1
